id,bid,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间,发布工具
5289364705247634,QBuMCm19g,7767965607,我哥乔殊,#宇树H1机器人半马赛场终点累倒#宇树H1的“累倒”并非失败，而是人形机器人突破极限的必经挑战——当机器以21公里赛道丈量从“实验室Demo”到“街头实用”的距离，一次摔倒反成为技术进化的生动注脚。,宇树H1机器人半马赛场终点累倒,0,0,0,2026-04-19 10:38,季乔心动瞬间
5289364663830059,QBuMyg4n9,1778758223,新浪看点,【考考你：第一届马拉松是在哪个城市举办的？】#机器人打破人类半马世界记录##机器人冲刺时摔倒无法自主起身#“今年机器人跑得真快！”4月19日，在全球首个人形机器人马拉松品牌赛事——2026北京亦庄人形机器人半程马拉松赛场上，齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩（人类半程马拉松世界纪录为56分42秒）获得冠军。#2026机器人半马#第一届马拉松是在哪个城市举办的？,"机器人打破人类半马世界记录,机器人冲刺时摔倒无法自主起身,2026机器人半马",0,0,0,2026-04-19 10:37,微博发布平台智能版
5289364662785757,QBuMybGHz,2464683175,luckysummer2,#最萌机器人拿着奶瓶跑半马#拿着奶瓶跑半马的机器人太萌了吧，好小巧啊，现在机器人越来越多了，我们这里三月三活动也有机器人亮相，一不小心自己摔倒了，没有站起来。有点尴尬了Lluckysummer2的微博视频,最萌机器人拿着奶瓶跑半马,1,5,33,2026-04-19 10:37,微博视频号
5289364637614937,QBuMvvWZz,7640208638,科技佳ZHJ,科技佳ZHJ超话虽然之前预热的时候已经看过一遍了，但是还是恭喜荣耀机器人成功包揽人形机器人半程马拉松的前三，荣耀机器人“闪电”以全程零摔倒，48分19秒的成绩在300个不同企业的机器人中脱颖而出，荣耀技术力依旧领先时代。#荣耀机器人首次参赛就夺冠##马拉松前三冲线机器人都是荣耀##北京亦庄机器人半马#,"荣耀机器人首次参赛就夺冠,马拉松前三冲线机器人都是荣耀,北京亦庄机器人半马",0,13,122,2026-04-19 10:37,科技佳ZHJ超话
5289364441271192,QBuMc5kH6,2853016445,钛媒体APP,#宇树H1机器人半马赛场终点累倒#【亦庄机器人马拉松宇树H1机器人不慎摔倒】钛媒体App4月19日消息，北京亦庄机器人马拉松，杭州S队宇树H1机器人意外摔倒，应急方案即刻启动，备用机器人顶上。（北京新闻广播）,宇树H1机器人半马赛场终点累倒,1,4,0,2026-04-19 10:36,
5289364412172217,QBuM9975L,1154814271,新浪新闻客户端,【考考你：第一届马拉松是在哪个城市举办的？】#机器人打破人类半马世界记录##机器人冲刺时摔倒无法自主起身#“今年机器人跑得真快！”4月19日，在全球首个人形机器人马拉松品牌赛事——2026北京亦庄人形机器人半程马拉松赛场上，齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩（人类半程马拉松世界纪录为56分42秒）获得冠军。#2026机器人半马#第一届马拉松是在哪个城市举办的？,"机器人打破人类半马世界记录,机器人冲刺时摔倒无法自主起身,2026机器人半马",0,1,0,2026-04-19 10:36,微博发布平台智能版
5289364323308504,QBuM0dSGY,1410036334,目前莫有,出手就是王炸，在2026北京亦庄人形机器人半程马拉松上，荣耀自研的机器人简直帅炸了——直接包揽赛事前六。包含自主和遥控，001号最后100米冲刺摔倒了，但是马上站起来。48分钟完赛。在机器人这个领域，荣耀进入状态很快呀。#机器人半马冠军出自荣耀##荣耀机器人首次参赛就夺冠#,"机器人半马冠军出自荣耀,荣耀机器人首次参赛就夺冠",0,2,0,2026-04-19 10:36,荣耀Magic8 Pro
5289364160513712,QBuLK29DG,2925141777,全球新闻眼,【考考你：第一届马拉松是在哪个城市举办的？】#机器人打破人类半马世界记录##机器人冲刺时摔倒无法自主起身#“今年机器人跑得真快！”4月19日，在全球首个人形机器人马拉松品牌赛事——2026北京亦庄人形机器人半程马拉松赛场上，齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩（人类半程马拉松世界纪录为56分42秒）获得冠军。#2026机器人半马#第一届马拉松是在哪个城市举办的？,"机器人打破人类半马世界记录,机器人冲刺时摔倒无法自主起身,2026机器人半马",0,1,0,2026-04-19 10:35,微博发布平台智能版
5289364159729092,QBuLJEOYQ,1990437285,新浪青年,【考考你：第一届马拉松是在哪个城市举办的？】#机器人打破人类半马世界记录##机器人冲刺时摔倒无法自主起身#“今年机器人跑得真快！”4月19日，在全球首个人形机器人马拉松品牌赛事——2026北京亦庄人形机器人半程马拉松赛场上，齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩（人类半程马拉松世界纪录为56分42秒）获得冠军。#2026机器人半马#第一届马拉松是在哪个城市举办的？,"机器人打破人类半马世界记录,机器人冲刺时摔倒无法自主起身,2026机器人半马",0,0,0,2026-04-19 10:35,微博发布平台智能版
5289363657197582,QBuKVucq2,7637562608,西北旺10号频道,【考考你：第一届马拉松是在哪个城市举办的？】#机器人打破人类半马世界记录##机器人冲刺时摔倒无法自主起身#“今年机器人跑得真快！”4月19日，在全球首个人形机器人马拉松品牌赛事——2026北京亦庄人形机器人半程马拉松赛场上，齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩（人类半程马拉松世界纪录为56分42秒）获得冠军。#2026机器人半马#第一届马拉松是在哪个城市举办的？,"机器人打破人类半马世界记录,机器人冲刺时摔倒无法自主起身,2026机器人半马",0,0,0,2026-04-19 10:33,微博发布平台智能版
5289363556796737,QBuKLsw8N,7910874476,刘智驾,后方来车，先停下来等车开上来，再往车上跳，搭个便车好作弊，这届机器人成精了，哈2026北京机器人半马分两种模式，遥控组（约62%）成绩要在完成时间上乘以1.2#300个机器人跑半马#L刘智驾的微博视频,300个机器人跑半马,1,1,5,2026-04-19 10:33,微博视频号
5289363552601634,QBuKLaUNQ,5816161945,北京大峰峰,看到这机器人仿佛看到了我自己，跌跌撞撞连滚带爬【#机器人在摔与不摔中反复横跳#】#我跌跌撞撞奔向你机器人版#4月19日，北京。一机器人跑马拉松时不慎摔倒。该机器人努力维持自己的身形，踉跄多步后还是摔倒了，现场观众们发出“呀呀呀呀”的惊呼声。机器人被扶起后继续奔跑，现场观众看到后纷纷为其加油。网友：我跌跌撞撞奔向你。L纵览新闻的微博视频,"机器人在摔与不摔中反复横跳,我跌跌撞撞奔向你机器人版",1,6,12,2026-04-19 10:33,iPhone 16 Pro Max
5289363506463265,QBuKGr7od,2541402137,仙掌柜说市,荣耀不是做手机的吗？做机器人怎么也那么厉害！！！机器人半程马拉松，荣耀自主机器人011雷霆闪电队用时51:02目前是半程马拉松第一，宇树科技机器人是自主机器人用时1:08:42，由于半路摔倒三次，耽误一些时间。首先冲线的是荣耀遥控机器人48:45秒，加权重用时58:31；目前最快一台用时48:13，加权重用时58:27，也是荣耀。该赛事有100多个团参与，300多个机器参赛。遥控机器人时间乘以权重1.2，自主机器人则不用。比赛还没有结束，分时间出发的！不过是按速度进行排位出发，后面的速度应该更慢…,,0,0,4,2026-04-19 10:33,iPhone 16 Pro
5289363506204275,QBuKGq20X,5550357934,动静贵州,【#宇树机器人打破人类1500米世界纪录#：1.9公里4分13秒自主跑完】#宇树回应打破人类1500米世界纪录#4月19日，@宇树科技官方发布消息，在北京人形机器人马拉松排位赛，宇树H1（23年改版）自主跑完1.9公里多弯道赛程，用时4分13秒，打破人类1500米世界纪录（按比例计算）。#荣耀机器人摔倒后仍极速奔跑#,"宇树机器人打破人类1500米世界纪录,宇树回应打破人类1500米世界纪录,荣耀机器人摔倒后仍极速奔跑",0,0,0,2026-04-19 10:33,微博网页版
5289363435161711,QBuKzlENp,6881597902,长征财哥,荣耀不是做手机的吗？做机器人怎么也那么厉害！！！机器人半程马拉松，荣耀自主机器人011雷霆闪电队用时51:02目前是半程马拉松第一，宇树科技机器人是自主机器人用时1:08:42，由于半路摔倒三次，耽误一些时间。首先冲线的是荣耀遥控机器人48:45秒，加权重用时58:31；目前最快一台用时48:13，加权重用时58:27，也是荣耀。该赛事有100多个团参与，300多个机器参赛。遥控机器人时间乘以权重1.2，自主机器人则不用。比赛还没有结束，分时间出发的！不过是按速度进行排位出发，后面的速度应该更慢…,,0,0,0,2026-04-19 10:32,iPhone 16 Pro
5289363405800224,QBuKwokU0,5681478953,明日头条,【考考你：第一届马拉松是在哪个城市举办的？】#机器人打破人类半马世界记录##机器人冲刺时摔倒无法自主起身#“今年机器人跑得真快！”4月19日，在全球首个人形机器人马拉松品牌赛事——2026北京亦庄人形机器人半程马拉松赛场上，齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩（人类半程马拉松世界纪录为56分42秒）获得冠军。#2026机器人半马#第一届马拉松是在哪个城市举办的？,"机器人打破人类半马世界记录,机器人冲刺时摔倒无法自主起身,2026机器人半马",0,1,0,2026-04-19 10:32,微博发布平台智能版
5289363382732591,QBuKubsS3,1283367840,每日文艺播报,#北京机器人半马闪电首位冲线后累倒#【“怎么感觉有点晕？”机器人选手“闪电”率先冲线完赛后摔倒，难道这就是成功后的眩晕……】#北京机器人半马一脚速度一脚务实#北京亦庄半马的名场面，全被荣耀“闪电”机器人承包了！前一秒还是丝滑超车、一骑绝尘的赛道王者，冲过终点线就直接“累倒”在地，被工作人员小心翼翼抬上“担架”紧急“救援”，看得人瞬间捏紧了手心！但下一秒，短暂调试重启后的它，居然又稳稳地站了起来，重新迈开脚步！原来机器人也会拼尽全力，也会“虚脱”，更会在跌倒后，带着一身热血重新站起。这哪里是一场比赛，明明是科技版的“永不言弃”啊！#2026机器人半马#L北京新闻的微博视频,"北京机器人半马闪电首位冲线后累倒,北京机器人半马一脚速度一脚务实,2026机器人半马",0,0,1,2026-04-19 10:32,iPhone 15 Pro
5289363231738502,QBuKf7igm,7521478646,戎耀青春,从哪里摔倒想就从哪里爬起来！北京亦庄机器人马拉松现场，荣耀机器人“闪电”摔倒后仍率先完成马拉松冲线！#宇树机器人打破人类1500米世界纪录##热点现场#L戎耀青春的微博视频,"宇树机器人打破人类1500米世界纪录,热点现场",0,1,3,2026-04-19 10:32,HarmonyOS设备
5289363126618779,QBuK4rLQv,1750344480,北京交通广播,#机器人跑半马摔倒后北京市民为其加油#【机器人跑半马不慎摔倒，被扶起后继续奔跑，现场观众看到后纷纷为其加油】4月19日，2026年北京亦庄半程马拉松暨人形机器人半程马拉松鸣枪开跑！一名机器人不慎摔倒，被扶起后继续奔跑，现场观众看到后纷纷为其加油。#北京机器人半马一脚速度一脚务实##北京交警机器人首次亮相#L北京新闻的微博视频,"机器人跑半马摔倒后北京市民为其加油,北京机器人半马一脚速度一脚务实,北京交警机器人首次亮相",0,0,0,2026-04-19 10:31,微博视频号
5289363040898594,QBuJW3LLs,7832000330,孔乙己的长衫脱不掉,#荣耀机器人首次参赛就夺冠#首秀即巅峰，出道即冠军！🏆2026北京亦庄人形机器人半程马拉松赛场，荣耀自研机器人“闪电”首次参赛，就以50分26秒的成绩强势夺冠，不仅刷新了赛事纪录，更直接超越了人类半程马拉松的世界纪录！21.0975公里的标准赛道，坡道、连续弯道的多重考验，百余支队伍的激烈角逐，甚至终点前200米的意外摔倒，都没能拦住这道红色闪电向前的脚步。从实验室的精密打磨，到赛道上的风驰电掣，快到跟拍镜头都险些追不上的速度，全程零人工干预的自主导航，极致稳定的运动控制，这就是中国智造的实力！首次出征，便以王者之姿登顶，荣耀这波真的太给国产科技长脸了！,荣耀机器人首次参赛就夺冠,0,1,1,2026-04-19 10:31,vivo X100
5289362988204859,QBuJQyqsr,1880087643,北京新闻广播,#机器人摔倒北京市民路边直着急#【机器人马拉松花式摔跤】北京亦庄马拉松名场面，机器人花式摔跤！赛道途中，拍到机器人接连“翻车”！前倾、后仰、侧滑，摔出各种姿势！#北半马机器人不语一味闷头跑#（@北京新闻广播记者：于菲，黄渝婷，孙笑一，孙畅；制作：解淼森实习）#2026机器人半马#L北京新闻广播的微博视频,"机器人摔倒北京市民路边直着急,北半马机器人不语一味闷头跑,2026机器人半马",166,76,1026,2026-04-19 10:31,微博视频号
5289362977719240,QBuJPwo7S,1497087080,羊城晚报,【#赛场是机器人最好的考场#】机器人半马不只是比赛，更是技术的统一验证平台。清华大学自动化系研究员赵明国表示，今年参赛的机器人在可靠性、续航、自主性等方面均有大幅提升。一年来，人形机器人进步巨大，从单点超越到服务人类，未来已来！#荣耀机器人首次参赛就夺冠##宇树机器人打破人类1500米世界纪录#（[原创]记者：王莉、宋诗颖；编辑：郑宗敏；审签：艾渝）L羊城晚报的微博视频,"赛场是机器人最好的考场,荣耀机器人首次参赛就夺冠,宇树机器人打破人类1500米世界纪录",1,0,4,2026-04-19 10:31,微博视频号
5289362961206300,QBuJO53Os,7542252663,北京质量报告,【京报锐评｜#在机器人半马中看到北京未来感#】#机器人一年内何以跑出加速度#第二届北京亦庄机器人半程马拉松4月19日鸣枪开赛，来自全国13个省区市的超100支队伍同场竞技。“钢铁侠”集结起跑，画面本身就足够吸睛，而接近甚至超越人类精英选手的成绩更让人惊叹：短短一年，机器人何以跑出加速度？（一）谈及机器人半马，人们总会想起2025年4月的那场全球首秀。彼时人形机器人初次踏上人类赛道，瞬间点燃全网热议。看着“人模人样”，跑起来状况百出。有的机器人开跑即摔倒，有的跑得“团团转”，有的累到“头掉”，20支队伍最终仅6台机器人完赛。一年过去，赛事在规模、参与度与技术实力上全方位跃升。参赛队伍数量增长近5倍，不仅有耳熟能详的国内品牌，还有首次亮相的国际赛队。近四成队伍“扔拐”采用自主导航技术，成为新的竞争维度。赛前，宇树科技创始人王兴兴就预测，多家公司的机器人将在此次半马中跑进1小时。此前的全流程全要素测试中，机器人跑速也快到很多围观市民要追着才能拍到“糊照”。而正式比赛的结果，可以说超出了预期。齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩获得冠军。如果说一年前，人们的欣喜更多源于“从无到有”的惊喜，那么今天，大家显然已经超越这一初始问题，更多关注“谁跑得更快”“谁的步态更佳”，甚至“跑得快，然后呢”。毫无疑问，从科创十七街到南海子公园，这21.0975公里是对机器人续航、散热、运动控制能力的公开检验，是对中国机器人产业全链条能力的一次压力测试，勾勒的是产业成长足迹，更是无限可能的发展空间。（二）跟着机器人跑者的步伐，世界也看到了北京这座城市的“未来感”——能爬楼、能奔跑的人形机器人，成为医生助手的手术机器人，帮残障人士站起来的外骨骼机器人，正越来越多走出实验室，在各种各样的应用场景中大展身手，人机共生的智能生活正在开启。这一切，源于早早布局。2015年，世界机器人大会落子亦庄，这一中国机器人领域规模最大、规格最高的行业盛会，如今已连续举办十届。2022年，首个机器人合作组织——世界机器人合作组织在北京注册成立。2023年，北京人形机器人创新中心组建，次年升级为国地共建具身智能机器人创新中心。2025年，北京亦庄人形机器人半程马拉松和世界人形机器人运动会相继在北京举办。数据显示，目前北京拥有机器人骨干企业400多家。其中仅加速进化公司一家，2025年人形机器人全球签单就超千台、金额破亿。松延动力首款万元级高性能人形机器人，线上线下订单已达数千台。几天前，星动纪元公司发布消息，其在被誉为“具身灵巧操作奥林匹克”的赛事中斩获3项任务全球第一。北京已成为当之无愧的全国机器人产业重要集聚区。同时，这里的机器人产业还在加速“进化”。在通用本体、具身智能模型等领域，北京与国际一流企业基本保持“并跑”态势，在本体奔跑速度、结构强度，以及通用具身智能模型泛化能力等方面与国内外头部企业相比略有优势。在院士专家团队、国家重点科研机构等科技创新资源和基础设施、中试平台、应用场景等支撑条件方面，总体处于国内第一梯队。（三）机器人制造，被誉为制造业皇冠顶端的明珠，其研发、制造、应用是衡量一个国家创新和高端制造业水平的重要标志。特别是人形机器人，作为多学科交叉、高科技集成的“综合平台”，正成为世界主要发达国家竞相争夺的科技制高点。“国家要出征，地方须支前”，聚焦城市功能定位，大力发展机器人产业是建设北京(京津冀)国际科技创新中心的题中应有之义。长期来看，机器人产业是一个由研发占主导的产业。相对来说，北京技术和产业创新能力全国领先。一方面，北京科技研发资源丰富、人才密集，聚集了一批国内顶尖的高校和院所，拥有全国机器人标委会、国家机器人检验检测公共服务平台等一流的产业标准和服务平台。另一方面，作为超大型的国际化大都市，北京在智慧城市、医疗康养、智能制造、应急安全等领域拥有丰富且复杂的应用场景，能够为机器人技术提供真实的测试环境与迭代反馈。近年来，北京在支持机器人科技产业创新、拓展场景应用、加强要素保障等方面加大政策支持，已设立总规模1000亿元的政府投资基金，加大对以人形机器人为代表的未来产业领域开展投资，并积极引导社会资本投入。与此同时，推动产学研协同创新和国际合作，推动北京人形机器人创新中心建设共性技术研发、具身智能数据、中试验证、产业公共服务四大平台，发布具身多模态大模型、具身世界模型、具身操作模型平台、数据集等核心技术成果，打造具有影响力的开源社区，拓展开放应用场景，整合上下游资源。机器人的进化之路，也是新质生产力茁壮成长的缩影。北京作为首善之区、创新高地，在培育新质生产力方面一马当先，产业向新、供给向优的步伐坚实有力。（四）人们常以“马拉松”喻漫漫征途，科技的前行与突破，也从来不是一蹴而就的冲刺，亦是一场久久为功的长跑。应当看到，我国机器人产业仍处在起步阶段。这既预示着更多可能性，也必然面临未知的难题与挑战。对北京机器人产业而言，要进一步提升核心竞争力，仍有不少现实课题亟待逐一破题。比如，科研积累的势能，如何更好转化为产业发展的动能？从技术演示到真实场景落地，还有多少路要走？设计、研发与制造资源怎样高效协同？如何持续领跑前沿技术赛道，完善产业推进生态，以及其他可预见与未预见的种种问题等等。在全国机器人产业版图中，北京肩负着技术创新策源地、初创企业孵化器、小试中试沃土等多重角色，被寄予厚望。做技术的先行者、闯创新的无人区，就意味着前路少有可照搬的经验、可复刻的路径，我们唯有以敢为人先的魄力，不断探索解题新思路，脚踏实地打造“北京样板”，全力以赴作出“北京示范”。人生里有一种体验，被称为“啊哈时刻”——即当你邂逅那些无法预料却眼前一亮的事物时，会不由得发出一声惊叹。围观这场别开生面的半马，哪一幕让你忍不住“啊哈”？一步一程稳步前行的人形机器人，带来的是一路一景的全新惊喜。期待科技创新百尺竿头更进一步，提振千行百业，造福千家万户。（@北京日报评论员田闻之记者崔家宁和冠欣）L北京日报的微博视频,"在机器人半马中看到北京未来感,机器人一年内何以跑出加速度",0,0,0,2026-04-19 10:31,微博视频号
5289362959894267,QBuJNFvWX,1703371307,北京晚报,【京报锐评｜#在机器人半马中看到北京未来感#】#机器人一年内何以跑出加速度#第二届北京亦庄机器人半程马拉松4月19日鸣枪开赛，来自全国13个省区市的超100支队伍同场竞技。“钢铁侠”集结起跑，画面本身就足够吸睛，而接近甚至超越人类精英选手的成绩更让人惊叹：短短一年，机器人何以跑出加速度？（一）谈及机器人半马，人们总会想起2025年4月的那场全球首秀。彼时人形机器人初次踏上人类赛道，瞬间点燃全网热议。看着“人模人样”，跑起来状况百出。有的机器人开跑即摔倒，有的跑得“团团转”，有的累到“头掉”，20支队伍最终仅6台机器人完赛。一年过去，赛事在规模、参与度与技术实力上全方位跃升。参赛队伍数量增长近5倍，不仅有耳熟能详的国内品牌，还有首次亮相的国际赛队。近四成队伍“扔拐”采用自主导航技术，成为新的竞争维度。赛前，宇树科技创始人王兴兴就预测，多家公司的机器人将在此次半马中跑进1小时。此前的全流程全要素测试中，机器人跑速也快到很多围观市民要追着才能拍到“糊照”。而正式比赛的结果，可以说超出了预期。齐天大圣队的“闪电”机器人凭借50分26秒（净用时）的成绩获得冠军。如果说一年前，人们的欣喜更多源于“从无到有”的惊喜，那么今天，大家显然已经超越这一初始问题，更多关注“谁跑得更快”“谁的步态更佳”，甚至“跑得快，然后呢”。毫无疑问，从科创十七街到南海子公园，这21.0975公里是对机器人续航、散热、运动控制能力的公开检验，是对中国机器人产业全链条能力的一次压力测试，勾勒的是产业成长足迹，更是无限可能的发展空间。（二）跟着机器人跑者的步伐，世界也看到了北京这座城市的“未来感”——能爬楼、能奔跑的人形机器人，成为医生助手的手术机器人，帮残障人士站起来的外骨骼机器人，正越来越多走出实验室，在各种各样的应用场景中大展身手，人机共生的智能生活正在开启。这一切，源于早早布局。2015年，世界机器人大会落子亦庄，这一中国机器人领域规模最大、规格最高的行业盛会，如今已连续举办十届。2022年，首个机器人合作组织——世界机器人合作组织在北京注册成立。2023年，北京人形机器人创新中心组建，次年升级为国地共建具身智能机器人创新中心。2025年，北京亦庄人形机器人半程马拉松和世界人形机器人运动会相继在北京举办。数据显示，目前北京拥有机器人骨干企业400多家。其中仅加速进化公司一家，2025年人形机器人全球签单就超千台、金额破亿。松延动力首款万元级高性能人形机器人，线上线下订单已达数千台。几天前，星动纪元公司发布消息，其在被誉为“具身灵巧操作奥林匹克”的赛事中斩获3项任务全球第一。北京已成为当之无愧的全国机器人产业重要集聚区。同时，这里的机器人产业还在加速“进化”。在通用本体、具身智能模型等领域，北京与国际一流企业基本保持“并跑”态势，在本体奔跑速度、结构强度，以及通用具身智能模型泛化能力等方面与国内外头部企业相比略有优势。在院士专家团队、国家重点科研机构等科技创新资源和基础设施、中试平台、应用场景等支撑条件方面，总体处于国内第一梯队。（三）机器人制造，被誉为制造业皇冠顶端的明珠，其研发、制造、应用是衡量一个国家创新和高端制造业水平的重要标志。特别是人形机器人，作为多学科交叉、高科技集成的“综合平台”，正成为世界主要发达国家竞相争夺的科技制高点。“国家要出征，地方须支前”，聚焦城市功能定位，大力发展机器人产业是建设北京(京津冀)国际科技创新中心的题中应有之义。长期来看，机器人产业是一个由研发占主导的产业。相对来说，北京技术和产业创新能力全国领先。一方面，北京科技研发资源丰富、人才密集，聚集了一批国内顶尖的高校和院所，拥有全国机器人标委会、国家机器人检验检测公共服务平台等一流的产业标准和服务平台。另一方面，作为超大型的国际化大都市，北京在智慧城市、医疗康养、智能制造、应急安全等领域拥有丰富且复杂的应用场景，能够为机器人技术提供真实的测试环境与迭代反馈。近年来，北京在支持机器人科技产业创新、拓展场景应用、加强要素保障等方面加大政策支持，已设立总规模1000亿元的政府投资基金，加大对以人形机器人为代表的未来产业领域开展投资，并积极引导社会资本投入。与此同时，推动产学研协同创新和国际合作，推动北京人形机器人创新中心建设共性技术研发、具身智能数据、中试验证、产业公共服务四大平台，发布具身多模态大模型、具身世界模型、具身操作模型平台、数据集等核心技术成果，打造具有影响力的开源社区，拓展开放应用场景，整合上下游资源。机器人的进化之路，也是新质生产力茁壮成长的缩影。北京作为首善之区、创新高地，在培育新质生产力方面一马当先，产业向新、供给向优的步伐坚实有力。（四）人们常以“马拉松”喻漫漫征途，科技的前行与突破，也从来不是一蹴而就的冲刺，亦是一场久久为功的长跑。应当看到，我国机器人产业仍处在起步阶段。这既预示着更多可能性，也必然面临未知的难题与挑战。对北京机器人产业而言，要进一步提升核心竞争力，仍有不少现实课题亟待逐一破题。比如，科研积累的势能，如何更好转化为产业发展的动能？从技术演示到真实场景落地，还有多少路要走？设计、研发与制造资源怎样高效协同？如何持续领跑前沿技术赛道，完善产业推进生态，以及其他可预见与未预见的种种问题等等。在全国机器人产业版图中，北京肩负着技术创新策源地、初创企业孵化器、小试中试沃土等多重角色，被寄予厚望。做技术的先行者、闯创新的无人区，就意味着前路少有可照搬的经验、可复刻的路径，我们唯有以敢为人先的魄力，不断探索解题新思路，脚踏实地打造“北京样板”，全力以赴作出“北京示范”。人生里有一种体验，被称为“啊哈时刻”——即当你邂逅那些无法预料却眼前一亮的事物时，会不由得发出一声惊叹。围观这场别开生面的半马，哪一幕让你忍不住“啊哈”？一步一程稳步前行的人形机器人，带来的是一路一景的全新惊喜。期待科技创新百尺竿头更进一步，提振千行百业，造福千家万户。（@北京日报评论员田闻之记者崔家宁和冠欣）L北京日报的微博视频,"在机器人半马中看到北京未来感,机器人一年内何以跑出加速度",0,0,1,2026-04-19 10:31,微博视频号
