topic_id,sample_rank,sample_source,comment_id,帖子id,comment_level,like_count,reply_count,robot_status,human_role,content
55,4,cross_post,69e4c6210000000014019c00,69e48341000000001a02d0c4,1,3.0,2.0,强势,观众,警察叔叔也很樂[大笑R][大笑R][大笑R]
55,5,cross_post,69e6b2360000000014018c02,69e5a09a000000002103ba03,1,1.0,0.0,常态,观众,后面保安笑而不语
55,6,cross_post,69daf234000000000c033987,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,前几个是小偷，最后一个是保安(目测60+)[笑哭R][笑哭R]
55,7,cross_post,69e2f717000000001401c41c,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,不是应该过去再踢两脚吗[笑哭R]
55,8,random,69e7128f000000001401d41d,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了
55,9,random,69e8b161000000001401dc34,69e59e520000000022027a90,1,1.0,0.0,弱势,观众,花田錯那位我看過另外一個視角 哈哈哈哈
55,10,random,69e822f8000000001401dc07,69e59e520000000022027a90,1,0.0,0.0,弱势,观众,这做安保的太不容易了好危险啊[笑哭R]
56,1,top_like,69e6a9d00000000014019c03,69e481e8000000002003ad94,1,85.0,34.0,强势,服务者,本意替代人工，现在要三个人给他服务[捂脸R]
56,2,top_like,69e574d70000000014019810,69e481e8000000002003ad94,1,15.0,14.0,强势,服务者,本来想取代一个人的，结果用了三个人维护它！
56,3,top_like,69e4958b000000001401a800,69e481e8000000002003ad94,1,5.0,10.0,强势,服务者,这是造了大爷呀，还请了这个多保姆，他能干嘛呢
56,4,cross_post,69e4732e0000000014019420,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,还得个人伺候着
56,5,cross_post,69e45d12000000001401e000,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,这么多人为他服务，能叫人吗？
56,6,cross_post,69e469190000000014018c23,69e4426b000000001d01c7ed,1,0.0,0.0,混合,观众,一家三口
56,7,random,69e5c855000000001401e404,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,这玩意要靠3个人伺候着是吗？大爷
56,8,random,69e4a1bd000000001401c005,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,3个爷爷伺候1个孙子
56,9,random,69e994aa000000001401cc12,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,还要三个人服务[失望R]
56,10,fill,69e6d0e8000000001401e80e,69e481e8000000002003ad94,1,2.0,0.0,强势,服务者,还得三人伺候着[捂脸R]
57,1,top_like,69e49d70000000001401bc04,69e48d54000000002102e178,1,38.0,0.0,弱势,保护者,感觉情绪不太好，回去好好给它打几个补丁
57,2,top_like,69e485e9000000001401dc2b,69e447d2000000001d01aa01,1,3.0,0.0,强势,服务者,原来补给站是给程序员的[doge]
57,3,top_like,69e4569e0000000014019030,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,停下来补给一下不是很正常么[偷笑R]
57,4,cross_post,69e5b768000000001401a81d,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,他们是算好他在那里停下补给吗？还是要你跑的比他还快，在前面等着给他补给？[偷笑R][偷笑R]
57,5,cross_post,69df9f300000000014008fe9,69df625d0000000021005c63,1,0.0,0.0,失败,观众,他们的能量来自哪里？能撑全程吗
57,6,cross_post,69e468d5000000001401e428,69e44171000000001a026b25,1,0.0,0.0,混合,观众,补给点没吃补给吧，平常也得多锻炼啊[doge]
57,7,cross_post,69e663fb000000001401a806,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,那个橙色的，看起来像七老八十还要被迫出来营业一般
57,8,random,69ee0bec0000000027020db2,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,有种MS补给舰的忙碌感
57,9,random,69e5608b000000001401940d,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,1300公里只补给一次？[doge]
57,10,random,69e495a3000000001401b00e,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R]
58,1,top_like,69df952b000000001500a947,69df625d0000000021005c63,1,5.0,2.0,失败,观众,我买的机器人基要赔了吗
58,2,top_like,69e4219d0000000014019c11,69e40352000000002102fc75,1,2.0,0.0,常态,服务者,周一机器人大跌
58,3,top_like,69e9b07a000000001401e00d,69e59e520000000022027a90,1,2.0,0.0,弱势,观众,我来看看我买了并每天定投的机器人基金发展的咋样了
58,4,cross_post,69e45861000000001401e834,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,一直在定投机器人etf ，未来的好日子都要靠这些机械
58,5,cross_post,69e4680c000000001401e431,69e44171000000001a026b25,1,1.0,0.0,混合,观众,机器人要起来了吗[害羞R]明天大涨吧📈
58,6,cross_post,69e4a631000000001401e42e,69e4551e000000001f005895,1,1.0,2.0,强势,被超越者,这么厉害，下周我的机器人指数能回本不[哭惹R]
58,7,cross_post,69e4ce39000000001401e002,69e4b08d000000001d01c1bc,1,1.0,0.0,混合,观众,[doge]就说周一股票涨不涨吧
58,8,random,69dfab22000000000203521e,69df625d0000000021005c63,1,0.0,0.0,失败,观众,终于知道我的机器人🤖基金为啥总是跌跌不休了[哭惹R][哭惹R][哭惹R]
58,9,random,69e3038f000000001401c82e,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,幸好吧机器人清仓了
58,10,random,69e30145000000001401ac15,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,别这样啊，我的机器人基金已经跌的够厉害了
59,1,top_like,69e58097000000001401b820,69e44278000000001a0217bb,1,3.0,0.0,强势,被超越者,现实版终结者啊
59,2,top_like,69db00b4000000003500cfda,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,这进化速度，很快《终结者》就会出现
59,3,top_like,69db0171000000003500eb3b,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。
59,4,cross_post,69e4a179000000001401c02b,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,终结者最初的形态...
59,5,cross_post,69e085c3000000001401c02a,69df625d0000000021005c63,1,0.0,0.0,失败,观众,等再过几年人工智能终结者把你们拎起来打的时候我看你们再笑[doge]
59,6,cross_post,69e334a3000000001401e016,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,别动，它自己能修复，像终结者那样[doge]
59,7,cross_post,69e425a8000000001401c400,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,赶紧把AI＋到机器人里组个终结者
59,8,random,69dbb7a30000000001005ed2,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,超能查派
59,9,random,69e5bbee000000001401e015,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,这玩意要是有自主意识不成终结者了嘛[偷笑R]
59,10,random,69e56d44000000001401a80c,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,终结者2时代已到来
60,1,top_like,69e30664000000001401c826,69e2583b00000000230211ea,1,5.0,1.0,失败,抢救者,爆了一地装备
60,2,top_like,69e33b84000000001401a40e,69e2583b00000000230211ea,1,1.0,0.0,失败,抢救者,自爆模式[doge]
60,3,top_like,69e4fb15000000001401e828,69e46730000000001d0199c8,1,1.0,0.0,强势,观众,刚起步就爆装备
60,4,cross_post,69fd7aae000000002702f346,69e48b0b000000001a02578c,1,1.0,0.0,失败,服务者,这咋还背的啥撒出来了？负重五公里爆装备了吗[捂脸R]
60,5,cross_post,69dbc793000000000d036857,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,英雄萨里的自爆兵[新月R]真特么恐怖
60,6,cross_post,69df9bbe000000003500f273,69df625d0000000021005c63,1,0.0,0.0,失败,观众,上来就爆装备[笑哭了R]
60,7,cross_post,69e4b787000000001401e01e,69e44171000000001a026b25,1,0.0,0.0,混合,观众,摔倒没爆装备挺厉害的[大笑R]
60,8,random,69e78f28000000001401c822,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,起点就开始爆装备[doge]
60,9,random,69e7923b000000001401902c,69e2583b00000000230211ea,1,1.0,0.0,失败,抢救者,3.2.1原地爆炸的感觉[捂脸R]
60,10,random,69e30b28000000001401bc1d,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,握草，大爆啊
61,1,top_like,69e4a81a000000001401e809,69e481e8000000002003ad94,1,50.0,19.0,强势,服务者,别的我都懂，冲着机器人喊加油，他是能听懂吗
61,2,top_like,69e49601000000001401e835,69e481e8000000002003ad94,1,14.0,8.0,强势,服务者,喊加油，对机器人有用吗？
61,3,top_like,69e485a10000000014019429,69e41e24000000001a025f1a,1,9.0,0.0,失败,观众,天啊，如今轮到人类给机器人加油鼓励，还挺真诚的。[石化R]
61,4,cross_post,69e48598000000001401900a,69e4412a000000002103883f,1,7.0,4.0,强势,观众,对着机器人喊加油[doge]
61,5,cross_post,69e46737000000001401bc0d,69e43a5a000000001d01dcc7,1,3.0,0.0,常态,观众,加电啊。机器人还加油吗。[黑薯问号R]
61,6,cross_post,69e455ba000000001401cc1d,69e43b14000000001a02e095,1,2.0,0.0,弱势,服务者,好像机器人之梦里小狗给它喷的机油[哭惹R]
61,7,cross_post,69e45356000000001401e82e,69e429b4000000001b00037a,1,1.0,0.0,常态,观众,机器人都油腻了怎么回事
61,8,random,69e495aa000000001401c809,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,我知道有一种机器人，需要加95号汽油，最适合参加这个项目
61,9,random,69e49cef000000001401d421,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,对着机器人说加油[失望R][失望R][失望R]
61,10,random,69e5e338000000001401e814,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,给机器人喊加油[捂脸R]
62,1,top_like,69e4d264000000001401e022,69e48341000000001a02d0c4,1,24.0,3.0,强势,观众,这个比赛不限制年龄吗？那几个小娃娃还没断奶吧[笑哭R]
62,2,top_like,69e57897000000001401c42e,69e42cc100000000220001ad,1,13.0,2.0,弱势,观众,它应该参加少儿组，怎么跑到成人区了[笑哭R]
62,3,top_like,69e4eda6000000001401b80a,69e42cc100000000220001ad,1,12.0,0.0,弱势,观众,反正我们这里幼儿组和成人组不能放一起比[doge]
62,4,cross_post,69e78c02000000001401d41a,69e6f2bc0000000023005345,1,2.0,0.0,弱势,观众,去参加儿童组，不要混在成人组里[偷笑R][偷笑R]
62,5,cross_post,69e46bc8000000001401dc13,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,他们这参加的是不是儿童组别的？？
62,6,cross_post,69e5a678000000001401c423,69e47f8f000000001f007203,1,1.0,0.0,混合,观众,禁止小孩参赛
62,7,cross_post,69db19ce000000001400a4d6,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,我家优必选参加了吗
62,8,random,69e991cf000000001401c01e,69e6f2bc0000000023005345,1,0.0,0.0,弱势,观众,小朋友为什么要去参加成年组？这对小朋友不公平！
62,9,random,69e4e523000000001401d42b,69e42cc100000000220001ad,1,0.0,0.0,弱势,观众,怎么能让孩子参加这个？！！[笑哭R]
62,10,random,69e50018000000001401c808,69e42cc100000000220001ad,1,0.0,0.0,弱势,观众,它应该参加幼儿机器人组[暗中观察R]
63,1,top_like,69e4e279000000001401a41b,69e45dbe000000001f00434f,1,1442.0,47.0,强势,观众,元气仔姿势最标准[笑哭R]
63,2,top_like,69e4daa5000000001401c02c,69e45dbe000000001f00434f,1,374.0,8.0,强势,观众,元气仔跑得最好
63,3,top_like,69e47ed90000000014019004,69e45dbe000000001f00434f,1,52.0,1.0,强势,观众,元气仔跑姿最接近人
63,4,cross_post,69e10275000000001401c414,69df625d0000000021005c63,1,0.0,0.0,失败,观众,跑到死唔断气的样子确实像人类
63,5,cross_post,69eb4013000000002702cfd6,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,怎么没看到我们的夺冠选手闪电[旺柴]倒是看到元气仔了，跑的真的很优雅啊
63,6,random,69e4f513000000001401ac0e,69e45dbe000000001f00434f,1,0.0,0.0,强势,观众,元气仔最稳
63,7,random,69e6fc5b000000001401e817,69e45dbe000000001f00434f,1,0.0,0.0,强势,观众,元气仔跑得好优雅
63,8,random,69e504470000000014018805,69e45dbe000000001f00434f,1,3.0,0.0,强势,观众,元气仔好优雅好有松弛感 其他都是埋头苦干[笑哭R]
63,9,fill,69e4e7a8000000001401e00b,69e45dbe000000001f00434f,1,4.0,0.0,强势,观众,元气仔这个已经像人类跑步了
63,10,fill,69e5ebc1000000001401cc28,69e45dbe000000001f00434f,1,4.0,0.0,强势,观众,元气仔跑的最像人
64,1,top_like,69e49d3c000000001401e822,69e481e8000000002003ad94,1,6.0,1.0,强势,服务者,真讲究，还喷防晒[笑哭R]
64,2,top_like,69e4502a000000001401dc0b,69e43b14000000001a02e095,1,5.0,1.0,弱势,服务者,喷点防晒，瞧给孩子晒得黢黑
64,3,top_like,69e455ae000000001401d428,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,光给喷降温的，也给喷点防晒的啊，看给孩子晒得黑的[doge]
64,4,cross_post,69dfa5a30000000035009837,69df625d0000000021005c63,1,0.0,0.0,失败,观众,是不是光线太暗了[笑哭R][赞R]
64,5,random,69e45cbe000000001401a400,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,喷点痱子粉
64,6,random,69e577be000000001401a416,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,别让孩子跑了，你看这孩子晒得黑成啥样了？
64,7,random,69e49ae5000000001401901e,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,他也喷防晒喷雾啊[偷笑R]
64,8,fill,69e466b6000000001401902f,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,既然怕热回去给孩子改成浅色吧，不行穿个防晒衣，本来跑步就就热，太阳又大，瞧把孩子晒的。
64,9,fill,69e47e75000000001401e430,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,这么大太阳，别晒黑了[doge]
64,10,fill,69e48162000000001401e025,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,应该是防晒喷雾
65,1,top_like,69e4ceb8000000001401d81a,69e45dbe000000001f00434f,1,4.0,4.0,强势,观众,还有人跟它说加油[扶墙R]
65,2,top_like,69e499bd0000000014019803,69e481e8000000002003ad94,1,3.0,2.0,强势,服务者,我是不是听到有人喊加油了？
65,3,top_like,69e5baa2000000001401a80b,69e45dbe000000001f00434f,1,3.0,8.0,强势,观众,我有个疑问:路人在喊加油，它能听得懂么？会提速么？
65,4,cross_post,69e6bc650000000014019814,69e634590000000022003bb5,1,3.0,0.0,常态,观众,加油！你们很棒！
65,5,cross_post,69e470030000000014019830,69e4412a000000002103883f,1,2.0,1.0,强势,观众,嗯……喊加油他能听懂吗[笑哭R]
65,6,cross_post,69e980ba000000001401bc20,69e46032000000001f002048,1,1.0,0.0,常态,保护者,严肃评论
65,7,cross_post,69df9aa2000000003500a041,69df625d0000000021005c63,1,0.0,0.0,失败,观众,大家都加油
65,8,random,69e413d3000000001401dc0f,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,加油加油[赞R]
65,9,random,69e4835f0000000014018805,69e4412a000000002103883f,1,0.0,0.0,强势,观众,他能听懂加油吗？不会回头就说他用电不用油吧。
65,10,random,69e80de60000000014018805,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,还有人叫加油。。。
66,1,top_like,69e44fef0000000014019418,69e43b14000000001a02e095,1,5.0,4.0,弱势,服务者,"该不会是万能喷剂wd40
吧"
66,2,top_like,69e442d3000000001401ac0f,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,万能的wd-40[doge]
66,3,top_like,69e482d0000000001401c429,69e43b14000000001a02e095,1,1.0,0.0,弱势,服务者,机器人的香水WD40
66,4,cross_post,69e5c4300000000014019807,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,wd40，机器人的杜蕾斯[doge]
66,5,cross_post,69e481d0000000001401bc0a,69e4412a000000002103883f,1,0.0,0.0,强势,观众,喷的wd40? LOL
66,6,random,69e4547d000000001401dc07,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,男人的香水WD40
66,7,random,69e6c00b000000001401b00c,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,男人的香水，wd40[偷笑R]
66,8,random,69e591d5000000001401c41a,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,[扯脸H]这种马拉松是不是会检测wd40
66,9,fill,69eaf01f000000001401b807,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,补点wd40[笑哭R]
66,10,fill,69e456c5000000001401d40a,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,喷的WD40，男人的香水[偷笑R]
67,1,top_like,69dae8ed000000003502f6f3,69da7e87000000001a03484e,1,3.0,0.0,强势,观众,看这姿势是八步赶蝉吗[偷笑R][偷笑R]
67,2,top_like,69daf30300000000350157e1,69da7e87000000001a03484e,1,2.0,0.0,强势,观众,他都学会八步赶蝉啦？！！[捂脸R][笑哭R]
67,3,top_like,69db4086000000003103180f,69da7e87000000001a03484e,1,2.0,0.0,强势,观众,八步赶蝉的终极应用居然在机器人身上。。。
67,4,cross_post,69e4fd160000000014019c11,69e46730000000001d0199c8,1,1.0,0.0,强势,观众,下次机器人半马会不会出现八步赶蝉[doge]
67,5,cross_post,69e4da6c000000001401a015,69e45dbe000000001f00434f,1,0.0,0.0,强势,观众,两岸猿声啼不住
67,6,cross_post,69e5b93c000000001401bc14,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,一个吹笛的八个捏眼儿的
67,7,random,69db215e000000000202add5,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,让它试试八步赶蝉
67,8,random,69db4412000000003502b8bd,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,这和八步赶蝉很相似啊，底盘超低
67,9,random,69db1d44000000003502e3c1,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,这是八步赶蝉跑法吗？[偷笑R]
67,10,fill,69dacdc8000000001500a522,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,来个八步赶蝉[偷笑R]
68,1,top_like,69e46094000000001401a41b,69e4412a000000002103883f,1,61.0,34.0,强势,观众,机器人跑步需要甩臂吗？还是只是为了看着更像人
68,2,top_like,69db06f4000000000d036c86,69da7e87000000001a03484e,1,31.0,29.0,强势,观众,是脚不是轮胎我能理解，可是我正经询问一下，为什么机器人跑步要摆动双臂？
68,3,top_like,69db4219000000000103cac7,69da7e87000000001a03484e,1,2.0,0.0,强势,观众,原来它们跑步也要摆臂[doge]
68,4,cross_post,69e5011f000000001401cc0b,69e46730000000001d0199c8,1,2.0,3.0,强势,观众,机器人跑步也要摆臂吗
68,5,cross_post,69e47a88000000001401bc08,69e4426b000000001d01c7ed,1,1.0,0.0,混合,观众,这些机器人的胳膊有装的必要吗？好像加上了也没提供什么平衡力[笑哭R]
68,6,cross_post,69e4bf4e0000000014019431,69e48341000000001a02d0c4,1,1.0,6.0,强势,观众,话说回来，为什么机器人跑步也要摆臂？还是说要保持平衡？[吧唧R][吧唧R]
68,7,cross_post,69e556ca000000001401a003,69e45dbe000000001f00434f,1,1.0,0.0,强势,观众,不摆臂是不是也行？
68,8,random,69db160400000000150015ec,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,摆臂是真的有用还是只是模仿人的造型？
68,9,random,69db2819000000000d034b8a,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,其实机器人跑步不需要摆臂[偷笑R] 摆臂的时候髋关节也会动嘛，
68,10,random,69db9ea3000000003500d111,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,机器人跑步也要摆臂吗？
69,1,top_like,69e726700000000014018820,69e6f2bc0000000023005345,1,26.0,4.0,弱势,观众,你家孩子正好cos鲁班七号[斜眼R]
69,2,top_like,69e4f2b0000000001401c817,69e42cc100000000220001ad,1,5.0,0.0,弱势,观众,鲁班七号咋来参加马拉松了[doge]
69,3,top_like,69e519d8000000001401cc07,69e42cc100000000220001ad,1,4.0,0.0,弱势,观众,好像鲁班7号[笑哭R] 迈着矫健的步伐[doge]
69,4,cross_post,69e5944b000000001401b82e,69e48341000000001a02d0c4,1,2.0,0.0,强势,观众,怎么有两只鲁班[doge][doge][doge]
69,5,cross_post,69e86e19000000001401e423,69e47f8f000000001f007203,1,2.0,0.0,混合,观众,谁家的鲁班七号跑出来了[doge][doge]
69,6,cross_post,69db01b20000000015004f9a,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,我操这不是岱宗吗
69,7,cross_post,69e479fa000000001401a016,69e4426b000000001d01c7ed,1,0.0,0.0,混合,观众,这小鲁班虽然腿短跑得慢但跑的稳[偷笑R]
69,8,random,69e7948e000000002d021942,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,鲁班七号好可爱[哇R]
69,9,random,69e4801a000000001401dc13,69e4426b000000001d01c7ed,1,0.0,0.0,混合,观众,小家伙好像鲁班7号[喝奶茶R]
69,10,random,69e4fc59000000001401dc0b,69e42cc100000000220001ad,1,0.0,0.0,弱势,观众,有点像王者的鲁班
70,1,top_like,69e7007f000000001401e81f,69e634590000000022003bb5,1,878.0,9.0,常态,观众,看看这个世界，很多地方在打仗，而咱们在搞机器人半马[自拍R][赞R]
70,2,top_like,69e6003e000000001401940d,69e481e8000000002003ad94,1,16.0,10.0,强势,服务者,将来成功用到战场上，一个机器人就能扺100个人了！
70,3,top_like,69e49876000000001401e40e,69e447d2000000001d01aa01,1,13.0,6.0,强势,服务者,你有没有想过，这个成本几千块钱的机器人塞满了tnt，直接顶着火力往阵地上冲的感觉。
70,4,cross_post,69e643d1000000001401bc27,69e45dbe000000001f00434f,1,9.0,12.0,强势,观众,让这些机器人拿着一把真理向敌人阵地冲去，就问对面怕不怕？[哇R]
70,5,cross_post,69dbbeac000000001500ba51,69da7e87000000001a03484e,1,2.0,0.0,强势,观众,陆军各集团军合成旅空降兵军合成旅海军陆战队合成旅都可以编成一个机器人营！
70,6,cross_post,69e4810d000000001401a41f,69e4426b000000001d01c7ed,1,1.0,0.0,混合,观众,娜塔莎（机甲版）
70,7,cross_post,69e42d19000000001401e41d,69e40352000000002102fc75,1,0.0,0.0,常态,服务者,唯一期待，机械人能上战场，加油[点赞R][点赞R][点赞R]
70,8,random,69e8a56e0000000014018c24,69e481e8000000002003ad94,1,0.0,0.0,强势,服务者,发明机器人打仗
70,9,random,69e4a7da000000001401d84f,69e481e8000000002003ad94,1,1.0,1.0,强势,服务者,后期让机器人上战场是最实在的
70,10,random,69e63657000000001401a42e,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,我靠，这玩意一人背一把巴雷特，在战场上跑，一个机器人打一个坦克
71,1,top_like,69db9826000000000202a88a,69da7e87000000001a03484e,1,9.0,1.0,强势,观众,进化真的快啊
71,2,top_like,69e4988f000000001401d42c,69e481e8000000002003ad94,1,4.0,0.0,强势,服务者,这种进化真厉害，不敢想象五年后的景象
71,3,top_like,69eca71a000000002a032ae0,69e59e520000000022027a90,1,3.0,0.0,弱势,观众,看来还得一年进化才行[黄金薯R][黄金薯R][黄金薯R]
71,4,cross_post,69e4fd5f000000001401cc1e,69e45dbe000000001f00434f,1,2.0,0.0,强势,观众,一年进化这么快，十年后会是什么样子啊
71,5,cross_post,69e42f3f000000001401b820,69e40352000000002102fc75,1,1.0,0.0,常态,服务者,去年的前三名呢？不见了还是进化了？
71,6,cross_post,69e4d64f000000001401e039,69e4b08d000000001d01c1bc,1,1.0,0.0,混合,观众,太搞笑了，我还能再等他进化三十年，哈哈哈
71,7,cross_post,69e47400000000001401ac25,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,众所周知，尼哥的天赋不论在什么物种上都是存在的
71,8,random,69e5166f0000000014019804,69e48341000000001a02d0c4,1,0.0,0.0,强势,观众,真好 稳步进步 按照这个进化速度 我的老年时代可期
71,9,random,69e773d2000000001401902c,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,这才一届时间，对比第一届，迭代如此凶猛。下一届不敢想进化成什么样了[doge]
71,10,random,69daf53b000000000c033757,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,这是，又进化了？这才过年没几天啊
72,1,top_like,69e450da000000001401d82d,69e43a5a000000001d01dcc7,1,681.0,44.0,常态,观众,72的结局[偷笑R]
72,2,top_like,69e4635d000000001401a801,69e2583b00000000230211ea,1,1.0,0.0,失败,抢救者,千算萬算，慘遭暗算了，[笑哭R]
72,3,top_like,69e787d0000000001401c427,69e2583b00000000230211ea,1,1.0,1.0,失败,抢救者,这就是传说中的还没开始就结束了吗[doge]
72,4,cross_post,69daff29000000001400b24a,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,最后那个可能真的有点赶时间了，[偷笑R]
72,5,cross_post,69df99880000000001004f4c,69df625d0000000021005c63,1,0.0,0.0,失败,观众,😀但是我知道，所有的梦想都有起点！
72,6,cross_post,69e44b4b000000001401c813,69e429b4000000001b00037a,1,0.0,0.0,常态,观众,别来了，人家都到终点了[笑哭R]
72,7,cross_post,69e47ccf000000001401b83c,69e44171000000001a026b25,1,0.0,0.0,混合,观众,让苍天知道 “机不认输！”
72,8,random,69e79143000000001401a413,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,刚上场就阵亡了
72,9,random,69e35179000000001401c01f,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,开始就结束了[捂脸R]
72,10,random,69e2ee54000000001401d80c,69e2583b00000000230211ea,1,0.0,0.0,失败,抢救者,开始了吗？已经结束了[笑哭了R]
73,1,top_like,69e44595000000001401b808,69e43b14000000001a02e095,1,414.0,12.0,弱势,服务者,帽子不挡太阳，看把孩子晒的
73,2,top_like,69e4b3e3000000001401c00e,69e46730000000001d0199c8,1,6.0,0.0,强势,观众,整个帽子是怕它被晒黑吗[doge]
73,3,top_like,69e48c56000000001401a421,69e43b14000000001a02e095,1,4.0,1.0,弱势,服务者,它的帽子是奶茶杯托做的吗？？
73,4,cross_post,69e6be06000000001401a00c,69e634590000000022003bb5,1,2.0,2.0,常态,观众,脑袋顶上为什么有个小鸟？[偷笑R]
73,5,cross_post,69e4b2b7000000001401e81e,69e48d54000000002102e178,1,1.0,0.0,弱势,保护者,救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]
73,6,cross_post,69dafb690000000035012d9f,69da7e87000000001a03484e,1,0.0,0.0,强势,观众,太优雅了，还戴帽子
73,7,cross_post,69e4f0ae000000001401a824,69e48341000000001a02d0c4,1,0.0,0.0,强势,观众,戴草帽那个小鼻嘎也可爱[doge]
73,8,random,69e62006000000001401a00c,69e47f8f000000001f007203,1,0.0,0.0,混合,观众,那个戴帽子的好可爱好努力[偷笑R]
73,9,random,69e4564b000000001401e433,69e43b14000000001a02e095,1,0.0,0.0,弱势,服务者,这里还有一只哈哈 帽子很可爱[红色心形R]
73,10,random,69e44ba0000000001401ac03,69e43b14000000001a02e095,1,2.0,0.0,弱势,服务者,反正已经这么黑了，不戴帽子也行
74,1,top_like,69e44c00000000001401dc0b,69e429b4000000001b00037a,1,75.0,7.0,常态,观众,这种是人操控的 还是他自己发挥的[笑哭R]
74,2,top_like,69e5a19a000000001401bc20,69e5a09a000000002103ba03,1,4.0,2.0,常态,观众,这个是遥控控制他表演的吧 他自己不会有思想吧
74,3,top_like,69e46d42000000001401d409,69e429b4000000001b00037a,1,2.0,1.0,常态,观众,他停下来跳舞这个意识是自主的还是遥控决定的
74,4,cross_post,69dad49d0000000035030a36,69da7e87000000001a03484e,1,1.0,0.0,强势,观众,万一失控跑出去不回家咋办
74,5,cross_post,69e4a6c60000000014019c0e,69e447d2000000001d01aa01,1,1.0,0.0,强势,服务者,不受控制了[大笑R][大笑R]
74,6,cross_post,69e4a8cf000000001401a001,69e481e8000000002003ad94,1,1.0,0.0,强势,服务者,控制的那个人要跟着一起跑啊[捂脸R]
