topic_id,raw_count,assigned_count,n_posts_raw,top_post_share_raw,level1_share_raw,level2_share_raw,top_terms,representative_docs,sample_comments_10,domain,label,notes
0,1129,1222,31,0.4977856510186005,0.6492471213463242,0.3507528786536758,"遥控玩具, 遥控机器人, 遥控, 遥控的, 自主, 自主的, 都是遥控的, 有遥控的, 没意思, 不是遥控","['遥控玩具[偷笑R]', '号码布上写了“自主”“遥控”，估计是有不同的参赛组别', '遥控玩具[失望R]']",1. [69e5ea0f000000001401cc18|post=69e59e520000000022027a90|likes=787.0|top_like] 遥控的，主要是程序员太逗了[笑哭R] || 2. [69e43d3b0000000014019029|post=69e429b4000000001b00037a|likes=552.0|top_like] 遥控组作为底层，就是来整活的，毕竟也只能干整活[捂脸R] || 3. [69e45fef000000001401ac23|post=69e4426b000000001d01c7ed|likes=426.0|top_like] 那直接放遥控汽车不就起飞了。 || 4. [69e4c75a000000001401a823|post=69e4b08d000000001d01c1bc|likes=285.0|cross_post] 48分钟那个是遥控的，50分的是自主的，48分的要乘1.2的系数就不是冠军了 || 5. [69df98ff00000000350314d0|post=69df625d0000000021005c63|likes=251.0|cross_post] 都有，遥控的话最后时间要乘以1.2 || 6. [69e65240000000001401900c|post=69e634590000000022003bb5|likes=249.0|cross_post] 居然是蓝标，自主不是遥控，棒极了 || 7. [69e5b1e0000000001401ac13|post=69e463df000000001b003017|likes=118.0|cross_post] 遥控的要加时间，加权后才是最终成绩 || 8. [69e4dbdf000000001401e827|post=69e45dbe000000001f00434f|likes=12.0|random] 夺冠的前三名都是自主的 || 9. [69e4a34e000000001401dc12|post=69e481e8000000002003ad94|likes=0.0|random] 你说的难道是遥控车[笑哭R][笑哭R] || 10. [69e5d4f5000000001401c832|post=69e47f8f000000001f007203|likes=0.0|random] 拿遥控器在后面遥控说智能机器人？？？。,,,
53,80,167,9,0.7625,0.4,0.6,"我以为是润滑油, 印度神油, 关节润滑剂吗, 润滑剂吧, 是不是润滑油, 润滑关节的, 润滑油, 气态润滑油, 类似除锈剂这样的东西, 润滑的","['我以为是润滑油[捂脸R]', '我以为是润滑油[笑哭R]', '我以为是润滑油']",1. [69e46bfb000000001401e413|post=69e4412a000000002103883f|likes=16.0|top_like] 肯定有用。抵消惯性。 || 2. [69e72c580000000014019003|post=69e634590000000022003bb5|likes=12.0|top_like] 这是自主还是遥控版本啊？ 另外喷的润滑液还是冷却 || 3. [69e4978b000000001401d81a|post=69e481e8000000002003ad94|likes=2.0|top_like] 还真有用，这玩意就得加油，[偷笑R]各种润滑 || 4. [69e45bbe000000001401b019|post=69e43b14000000001a02e095|likes=1.0|cross_post] 整点润滑油 || 5. [69eb4475000000002a033459|post=69e2583b00000000230211ea|likes=1.0|cross_post] 这机器是用浆糊粘的吗 || 6. [69db4746000000000c031734|post=69da7e87000000001a03484e|likes=0.0|cross_post] 多用润滑 || 7. [69dfac11000000000d0368e6|post=69df625d0000000021005c63|likes=0.0|cross_post] 摩擦摩擦，在光滑的地上摩 擦，摩擦 || 8. [69e4a3900000000014013001|post=69e481e8000000002003ad94|likes=0.0|random] 关节是在喷润滑油吗？ || 9. [69e58205000000001401e815|post=69e481e8000000002003ad94|likes=0.0|random] 这都是内部滚珠轴承结构，防水密封的，外喷更本没啥用。 || 10. [69e846ea000000001401ac16|post=69e481e8000000002003ad94|likes=0.0|random] 还需要往喷印度神油？,,,
54,78,103,8,0.46153846153846156,0.717948717948718,0.28205128205128205,"终结者, 这进化速度, 很快, 现在想想那是不是他们广告部拍的大片, 看来咱们离终结者的到来不远了, 现实版终结者啊, 画面详见终结者, 没歇菜之前就是个t800, 没有进化过程的, 看来t800很快就会出来了","['此事《终结者》一至六部均有记录', '去年还需要支架 今年就健步如飞，这进化速度，很快《终结者》就会实现。', '这进化速度，很快《终结者》就会出现']",1. [69db00510000000015004958|post=69da7e87000000001a03484e|likes=10.0|top_like] 以后被 t 800追杀都跑不赢[石化R] || 2. [69e48f35000000001401dc14|post=69e4551e000000001f005895|likes=5.0|top_like] 换个头型涂装就终结者，10个朝你跑过来，害怕不？100个呢[doge] || 3. [69e58097000000001401b820|post=69e44278000000001a0217bb|likes=3.0|top_like] 现实版终结者啊 || 4. [69e5a733000000001401dc18|post=69e481e8000000002003ad94|likes=2.0|cross_post] 没歇菜之前就是个T800，不会害怕，没有感情，高效机械的执行命令 || 5. [69e5a369000000001401dc0d|post=69e48d54000000002102e178|likes=1.0|cross_post] 这哥们凭这个视频终结者就能放他一马 || 6. [69e9a36a0000000014018c04|post=69e2583b00000000230211ea|likes=1.0|cross_post] 哈哈哈哈哈哈哈光速结束战斗！ || 7. [69df9612000000001400a591|post=69df625d0000000021005c63|likes=0.0|cross_post] 看样子t800还没来[doge] || 8. [69e48dd1000000001401c016|post=69e481e8000000002003ad94|likes=0.0|random] t800既视感 || 9. [69daf437000000000d03e493|post=69da7e87000000001a03484e|likes=0.0|random] 看来T800很快就会出来了。 || 10. [69e5d432000000001401c820|post=69e481e8000000002003ad94|likes=0.0|random] 看来咱们离终结者的到来不远了,,,
55,77,285,3,0.974025974025974,0.03896103896103896,0.961038961038961,"发动机, 发动机不差, 没有一个品牌不被黑的, 是全面碾压, 现在换成10式1200马力的了, 现在15年过去了, 现在日本除了动漫和那方面之外已经没啥了吧, 现在国产几乎都是电车, 民用的也不差, 现在新能源汽车用的是电机","['发动机不差，是专利墙绕不过去，军工不在乎专利，你看看军工发动机', '汽车领域已经开始了，可以看一下刚结束的曼谷车展，泰国之前一直是日系车领地，在当地有很多工厂，今年国产车拿下了7成的单子。这波石油价格起飞，新能源车大卖，石油用来当燃料太可惜了，工业必需品。', '发动机部分领域已经超过日本了，比如1500马力柴油机国产坦克大列装好多年没啥问题，日本的还在流大姨妈，现在换成10式1200马力的了。潍柴的500马力柴油机热效率全球一流，燃气轮机，喷气式发动机世界前三，这些高端发动机不知道甩日本几条街，汽车发动机快发展到头了，全世界的汽车大厂基本指标都大差不差']",1. [69e56581000000001401a405|post=69e48341000000001a02d0c4|likes=127.0|top_like] 小时候觉得日本机器人厉害，现在中国这方面碾压日本人。要是汽车领域压日本就更好了。中国发动机差一点 || 2. [69e5660b000000001401a004|post=69e48341000000001a02d0c4|likes=93.0|top_like] 中国弯道超车，走电车路线，三电技术甩日本几条街 || 3. [69e566b9000000001401980c|post=69e48341000000001a02d0c4|likes=50.0|top_like] 如果说汽车电机的话，应该不差日本了。燃油发动机确实国产的不行 || 4. [69e49480000000001401b80b|post=69e481e8000000002003ad94|likes=9.0|cross_post] 太先进了，日本的好多东西我们得学一学了 || 5. [69db0ca00000000035009038|post=69da7e87000000001a03484e|likes=2.0|cross_post] 说义意是什么的估计是说电车发展不起来是同一帮人。[偷笑R][偷笑R] || 6. [69e5c29a000000001401b010|post=69e48341000000001a02d0c4|likes=1.0|random] 燃油车中国做的晚，好多技术不是做不到，而是被专利壁垒锁死了，很难绕开，供应链也是欧美日把持。所以中国干脆重开一局，把电车专利和供应链反向锁死。先不说电车技术，现在电车供应链在我们这，成本就是比其他地方低很多。 || 7. [69e6f813000000001401d434|post=69e48341000000001a02d0c4|likes=1.0|random] 广汽本田已经关停了，连续五年效率下滑的原因，赛道已经换了。 || 8. [69e579a5000000001401e01e|post=69e48341000000001a02d0c4|likes=0.0|random] 并不差。只是国内重心主要在电机化，燃油不是目前的目标，有就行了。小米su7u，同样马力的燃油车多少钱？ || 9. [69e5691f000000001401a003|post=69e48341000000001a02d0c4|likes=22.0|fill] 国产发动机不差好吧，主要是变速箱还有发变配合 || 10. [69e56e26000000001401a80c|post=69e48341000000001a02d0c4|likes=13.0|fill] 我是外行哦，但是感觉电车好像已经比日本好了。,,,
56,73,115,17,0.4657534246575342,0.6438356164383562,0.3561643835616438,"还回来吃饭吗, 看来虽然不吃大米, 然后再跑, 直接吃最后一口饭不就行了, 累坏了工作人员, 直接吃最后一口不就饱了, 米饭馒头不是更饱, 直接用手抓不更灵活, 科学的镜头就是世界的毁灭, 真的很敬业了","['去哪啊 还回来吃饭吗', '还回来吃饭吗？', '还回来吃饭吗！！！']",1. [69e5949d000000001401cc1b|post=69e481e8000000002003ad94|likes=1240.0|top_like] 孙孙，切汤饭了[doge] || 2. [69e74a9c000000001401d417|post=69e46730000000001d0199c8|likes=158.0|top_like] 得先会走，然后再跑。。不可能一口吃成个胖子啊。。 || 3. [69e5d47f000000001401cc19|post=69e481e8000000002003ad94|likes=18.0|top_like] 你能一口吃成胖子吗？你生下来就一口吃成大人吗？ || 4. [69e4a6f4000000001401e802|post=69e40352000000002102fc75|likes=14.0|cross_post] 都是吃饱撑得  科学的镜头就是世界的毁灭 || 5. [69dae6da0000000015006caf|post=69da7e87000000001a03484e|likes=6.0|cross_post] 一口吃不成胖子 || 6. [69e477d7000000001401cc03|post=69e4426b000000001d01c7ed|likes=6.0|cross_post] 这是跑一半，没吃到自助餐饿晕了吗？[偷笑R][偷笑R] || 7. [69df99b6000000001400b6ba|post=69df625d0000000021005c63|likes=4.0|cross_post] 这个肯定没吃饭 || 8. [69e8356e000000001401880d|post=69e59e520000000022027a90|likes=1.0|random] 人也不能一口吃成一个胖子，所有的质变都有一个量变积累的过程，你也不是一生下来就能上天入地啊[暗中观察R] || 9. [69daebde000000003502fa9c|post=69da7e87000000001a03484e|likes=0.0|random] 上菜上菜 || 10. [69e4607a0000000014019c0a|post=69e43b14000000001a02e095|likes=0.0|random] 哈哈哈哈哈，工作人员不语，只是一味的冲上来喷喷喷，笑死了,,,
57,72,200,4,0.9305555555555556,0.041666666666666664,0.9583333333333334,"要花生米, 没有凉皮派吗, 真的美滋滋, 派留给我中不中, 笑死我了评论区, 工程师, 皱眉r, 萌萌哒r, 捂嘴笑r, 色色r","['笑死我了评论区，我决定也当凉面派', 's还有白砂糖，真的美滋滋', '要花生米！要花生米！']",1. [69e974a8000000001401e011|post=69e46032000000001f002048|likes=1082.0|top_like] 凉面要吃鸡丝的 || 2. [69e975ff000000001401e820|post=69e46032000000001f002048|likes=378.0|top_like] 鸡丝凉面要加点醋好吃[坏笑R] || 3. [69e976070000000014013006|post=69e46032000000001f002048|likes=239.0|top_like] 鸡丝要吃麻辣的 || 4. [69e6fc61000000001401e038|post=69e481e8000000002003ad94|likes=7.0|cross_post] 估计是蒜瓣，提神醒脑 || 5. [69e44165000000001401cc1f|post=69e429b4000000001b00037a|likes=0.0|cross_post] 好香？这玩意能吃吗？[汗颜R] || 6. [69e742ea000000001401cc07|post=69e42cc100000000220001ad|likes=0.0|cross_post] 大树底下挂辣椒呢 || 7. [69e9c9c00000000014019c21|post=69e46032000000001f002048|likes=0.0|random] 那很好吃了[皱眉R]麻酱里面可别忘了再加点花生酱[皱眉R] || 8. [69e98b0b000000001401ac08|post=69e46032000000001f002048|likes=0.0|random] 啥味道的凉面，好吃吗？ || 9. [69e980d6000000001401dc21|post=69e46032000000001f002048|likes=9.0|random] 别忘再撒点芝麻～ || 10. [69e97790000000001401e405|post=69e46032000000001f002048|likes=205.0|fill] 凉面要加黄瓜丝,,,
58,69,107,10,0.7536231884057971,0.17391304347826086,0.8260869565217391,"那不就是赛车了, 那叫赛车比赛, 黑薯问号r, 看看百年前的第一届汽车大赛, 直接看赛车不更好吗, 直接到比赛中去测试吗, 没人拦着你去看啊, 汽车最强的也是速度不是脑子, 比赛吗, 是为了赛道垄断吧","['那不就是赛车了？', '那叫赛车比赛[笑哭R]', '那不就是赛车了，马拉松是赛跑啊[doge]']",1. [69e49b14000000001401d807|post=69e481e8000000002003ad94|likes=33.0|top_like] 赛车伺候的人更多 || 2. [69e46d91000000001401b81e|post=69e4426b000000001d01c7ed|likes=7.0|top_like] 那不成赛车了 || 3. [69e49603000000001401c845|post=69e481e8000000002003ad94|likes=6.0|top_like] 那叫赛车比赛[笑哭R] || 4. [69db67720000000015006292|post=69da7e87000000001a03484e|likes=5.0|cross_post] 你想想飞机已经够快了，为什么还会有赛车比赛[doge] || 5. [69e43d9e0000000014019400|post=69e40352000000002102fc75|likes=4.0|cross_post] 你猜国外为什么经常举办赛车? || 6. [69e4b72a000000001401e41d|post=69e48341000000001a02d0c4|likes=4.0|cross_post] 我想你在问的大概是汽车拉力赛 || 7. [69e4e41e000000001401d822|post=69e4b08d000000001d01c1bc|likes=2.0|cross_post] 你看最后 也讲了汽车比赛的发展啊 || 8. [69e73b1c0000000014018c07|post=69e59e520000000022027a90|likes=0.0|random] 这个赛道养活了不少闲人。[得意R] || 9. [69e599ae000000001401c83d|post=69e481e8000000002003ad94|likes=0.0|random] 你真是天才，发明了赛车比赛[笑哭R][笑哭R] || 10. [69e5a229000000001401bc2a|post=69e481e8000000002003ad94|likes=0.0|random] 那为什么汽车要跑纳斯卡呢[笑哭R],,,
59,69,144,15,0.2318840579710145,0.8115942028985508,0.18840579710144928,"小鼻嘎还拿着奶瓶, 嘎子偷狗, 小鼻嘎好可爱, 流量明星专业不行啊, 没鼻子的匹诺曹, 求id我要粉它, 爱你们, 是你么嘎子, 明明是那个红色的小鼻嘎最萌, 最后两个小鼻嘎好可爱","['小鼻嘎还拿着奶瓶🍼[doge]', '嘎子偷狗[doge]', '小鼻嘎还拿着奶瓶🍼，哈哈哈']",1. [69e449a40000000014019013|post=69e43a5a000000001d01dcc7|likes=114.0|top_like] 上面刷过来，小鼻嘎出故障了他在旁边看热闹还鼓掌[笑哭R] || 2. [69e44855000000001401e40c|post=69e43b14000000001a02e095|likes=16.0|top_like] 明明是那个红色的小鼻嘎最萌 || 3. [69e4ad1b000000001401d422|post=69e48341000000001a02d0c4|likes=13.0|top_like] 海派兄弟小鼻嘎。本来做出来陪小孩儿的。以后说不准就是隧道选手了[笑哭R] || 4. [69e5c9fe000000001401e437|post=69e59e520000000022027a90|likes=8.0|cross_post] 嘎嘎嘎嘎，主包梗太密集了，关注了 || 5. [69e47632000000001401ac0f|post=69e4426b000000001d01c7ed|likes=7.0|cross_post] 小鼻嘎跑了将近10公里，已经比我强多了[笑哭R] || 6. [69e476b2000000001401e012|post=69e4412a000000002103883f|likes=4.0|cross_post] 小鼻嘎揣着小奶瓶太逗了[笑哭R] || 7. [69db09850000000035009381|post=69da7e87000000001a03484e|likes=1.0|cross_post] 前几个好像嘎子偷鸡 || 8. [69e477b5000000001401e408|post=69e4426b000000001d01c7ed|likes=0.0|random] 小鼻嘎好可爱[笑哭R] || 9. [69e59e8c000000001401c00f|post=69e47f8f000000001f007203|likes=0.0|random] 小鼻嘎是刚从印度度假回来吗 || 10. [69e794da0000000014013404|post=69e4b08d000000001d01c1bc|likes=1.0|random] 喜欢小比噶,,,
60,67,172,16,0.1791044776119403,0.43283582089552236,0.5671641791044776,"评论区都是神人, 太阳r, 评论区比视频更搞笑, 哈哈哈, 牛人, 看看下面的评论呢, 看了评论区, 看到评论好好笑, 没有什么要补充的了, 看到这个评论笑死了","['哈哈哈 评论区都是神人[笑哭R]你这图[棒R]', '哈哈哈 评论区都是神人[笑哭R]服你们了', '哈哈哈 评论区都是神人[笑哭R]']",1. [69daf2440000000035025bc9|post=69da7e87000000001a03484e|likes=245.0|top_like] 评论区唯一受害者 || 2. [69e4353d000000001401d800|post=69e40352000000002102fc75|likes=229.0|top_like] 评论区好多恨不得一秒进入未来模式，又不是明天就噶多点耐心[doge][doge][doge] || 3. [69e486a9000000001401cc22|post=69e44278000000001a0217bb|likes=20.0|top_like] 我上网就是为了看您这样的评论[赞R] || 4. [69dfa872000000000202a0ee|post=69df625d0000000021005c63|likes=14.0|cross_post] 少发点卖弄自己智商的评论行吗[笑哭R][汗颜R] || 5. [69e98079000000001401b016|post=69e481e8000000002003ad94|likes=9.0|cross_post] 评论区现状 || 6. [69e4640e000000001401ac39|post=69e4426b000000001d01c7ed|likes=8.0|cross_post] 本来没啥感觉，看到这个评论笑死了 || 7. [69e4ba77000000001401c426|post=69e46730000000001d0199c8|likes=5.0|cross_post] 每一个的评价都好到位[笑哭R]说一个笑一个[笑哭R] || 8. [69e4bf5f000000001401b00c|post=69e4551e000000001f005895|likes=0.0|random] 哈哈哈 评论区都是神人[笑哭R]你这图[棒R] || 9. [69e47fbf000000001401d421|post=69e44171000000001a026b25|likes=0.0|random] 观众去评论也挺有料[捂脸R] || 10. [69e6afe6000000001401c007|post=69e48d54000000002102e178|likes=0.0|random] 讨好型人格不可取,,,
61,66,82,14,0.2727272727272727,0.6060606060606061,0.3939393939393939,"永远那么小就好了, 等长大点再来吧, 真的像孩子一样, 真是小孩子到青年到老年都又啊, 真对家里小孩又不一样了哈哈哈哈哈哈, 真和刚会走路的小宝宝很像, 看到那几个小孩, 现在长大了气死人, 现在好怀念我儿子小时候, 火r","['真的像我的儿子在地上撒泼打滚的样子[偷笑R]', '现在好怀念我儿子小时候，现在长大了气死人，有次我跟儿子说好怀念小时候的你，要是不长大，永远那么小就好了，他说我要是真长不大你就急死了[捂脸R][捂脸R][捂脸R]', '真的像孩子一样[火R]']",1. [69e57aa2000000001401e82b|post=69e47f8f000000001f007203|likes=85.0|top_like] 哈哈哈哈 正正经经的大女孩 || 2. [69e45b6f000000001401e41a|post=69e4426b000000001d01c7ed|likes=54.0|top_like] 孩子太小了，已经很不错了，等长大点再来吧[doge] || 3. [69df9df50000000035033241|post=69df625d0000000021005c63|likes=43.0|top_like] 哦哦哦哦，谢谢，继续期待这些钢铁小孩儿给我们带来不断的惊喜 || 4. [69e4321e000000001401a01a|post=69e40352000000002102fc75|likes=29.0|cross_post] 说个题外话，刚刚在某儿童管楼梯下看到的一幕，觉得他们像哈利波特一样窝那怪可怜的[笑哭R] || 5. [69e56a320000000014019808|post=69e48d54000000002102e178|likes=19.0|cross_post] 这是孩子长大了[偷笑R]视频里是小学状态 || 6. [69e2e5ec000000001401a015|post=69e2583b00000000230211ea|likes=2.0|cross_post] 以前是小屁孩的玩具现在那群人长大了还是这样 || 7. [69e4f664000000001401a81c|post=69e44171000000001a026b25|likes=1.0|cross_post] 把小朋友高兴的 || 8. [69e72824000000001401c023|post=69e47f8f000000001f007203|likes=0.0|random] 对，一看就像小男孩 || 9. [69e631e40000000014019003|post=69e47f8f000000001f007203|likes=7.0|random] 一看就是小男孩 扭扭捏捏 || 10. [69e46e05000000001401e00a|post=69e4426b000000001d01c7ed|likes=1.0|random] 有人说“这小孩”[笑哭R],,,
65,65,353,11,0.49230769230769234,0.9076923076923077,0.09230769230769231,"假酒喝多了, 昨晚上宿醉了, 的假酒吧, 是不是都是一场, 昨晚喝多了, 第一个是喝醉酒了, 第一个喝高了, 第一个喝多了吧, 红色那个没喝, 第一位应该是跑马之前喝了二斤白的","['第二个应该是比赛前喝酒🍺了[玫瑰R]', '假酒喝多了', '假酒喝多了[笑哭R]']",1. [69e76ddf000000001401b80b|post=69e481e8000000002003ad94|likes=9.0|top_like] 我感觉喝点酒可能更有激情❤️‍🔥 || 2. [69dfa1b700000000350263d3|post=69df625d0000000021005c63|likes=1.0|top_like] 第二个应该是比赛前喝酒🍺了[玫瑰R] || 3. [69e2fe4e000000001401bc1a|post=69df625d0000000021005c63|likes=1.0|top_like] 几个菜喝成这样？！！！ || 4. [69e4e288000000001401b800|post=69e40352000000002102fc75|likes=1.0|cross_post] 杭州有喝酒搭子嘛 一起小酌一下聊聊天 去去班味 || 5. [69e4e63f000000001401d413|post=69e44171000000001a026b25|likes=1.0|cross_post] 喝多了还是中暑了？[大笑R][大笑R] || 6. [69e5bd21000000001401d40f|post=69e47f8f000000001f007203|likes=1.0|cross_post] 仿佛喝了二两假酒 || 7. [69e5f184000000001401cc1d|post=69e59e520000000022027a90|likes=1.0|cross_post] 像在同一桌喝的假酒 || 8. [69e63b96000000001401a41c|post=69e59e520000000022027a90|likes=0.0|random] 全是喝了酒出来的 || 9. [69e60d0a000000001401b810|post=69e59e520000000022027a90|likes=0.0|random] 第一个喝多了吧[doge] || 10. [69e742dd000000001401c823|post=69e59e520000000022027a90|likes=0.0|random] 第一个喝高了[偷笑R],,,
66,65,134,11,0.5538461538461539,0.13846153846153847,0.8615384615384616,"那叫自动驾驶, 无人驾驶汽车, 直接给电驴整个自动驾驶参赛, 无人驾驶了, 无人驾驶, 无人驾驶是不是也得有个按钮启动模式呢, 无人汽车还没在你那里出现吗, 无人汽车, 没有一点难度, 纯纯噱头","['那就没意思了，没观赏性。现在的无人汽车到处跑，没有一点难度。', '那叫自动驾驶', '那叫自动驾驶[笑哭R]']",1. [69e42b41000000001401a021|post=69e40352000000002102fc75|likes=62.0|top_like] 那不就是汽车无人驾驶吗[doge] || 2. [69e46294000000001401b020|post=69e4426b000000001d01c7ed|likes=50.0|top_like] 满大街跑的智驾电动汽车了解一下[微笑R] || 3. [69e49c74000000001401cc11|post=69e481e8000000002003ad94|likes=7.0|top_like] 你说的那叫智能驾驶[笑哭R] || 4. [69e49ec1000000001401a810|post=69e48341000000001a02d0c4|likes=4.0|cross_post] 你是在说自动驾驶的快递车吗[doge] || 5. [69db84480000000015005c26|post=69da7e87000000001a03484e|likes=1.0|cross_post] 自动驾驶车：你凭什么认为我和你是一伙的[偷笑R] || 6. [69dff1c40000000035027006|post=69df625d0000000021005c63|likes=1.0|cross_post] 你说的那是特斯拉无人驾驶 || 7. [69e55c41000000001401d80c|post=69e45dbe000000001f00434f|likes=1.0|cross_post] 就是一个没有轮子的自动新能源人形汽车。 || 8. [69e6c0aa000000001401b80e|post=69e481e8000000002003ad94|likes=0.0|random] 那是自动驾驶汽车吧[捂脸R] || 9. [69e78b86000000001401c819|post=69e481e8000000002003ad94|likes=0.0|random] 有轮子的叫无人驾驶汽车 || 10. [69e83cf9000000001401e005|post=69e2583b00000000230211ea|likes=0.0|random] 哈哈哈哈哈哈哈哈哈哈！自动驾驶！,,,
63,65,99,12,0.5846153846153846,0.15384615384615385,0.8461538461538461,"现在呢, 汽车发明出来, 火车刚发明的时候也有这样的疑问, 火车刚出来时还不如马车, 电磁感应发明的时候老太婆在台下说, 洋人的火车还得弄轨道才能跑, 汽车刚发明时, 电话刚发明的时候也有一样蠢的问题, 毕竟火车刚发明出来的时候, 百年前","['18世纪中期，富兰克林通过著名的风筝实验证实了雷电与电是同一种物质，并据此发明了避雷针——一根安装在建筑物顶端、通过金属线连接到地面的金属杆，能将雷电安全地导入大地，避免雷击引发火灾 。当富兰克林向公众展示这项新发明时，一位阔太太带着怀疑的神情问道：""可是，富兰克林先生，这玩意儿有什么用呢？""\n 富兰克林没有直接解释避雷针的原理和价值，而是平静地反问她：""夫人，新生的婴儿又有什么用呢？""所以说，蠢货什么时候都存在[doge]', '曾经的汽车还不如马车快[微笑R]也是有很多人嘲笑这个毫无用处的，现在呢…', '火车刚出来还没马车跑得快，现在呢']",1. [69e722e5000000001401b01c|post=69e481e8000000002003ad94|likes=879.0|top_like] 这个评论像极了最开始火车刚出来还没马车快，人们问这东西有啥用的时候 || 2. [69e4febd000000001401a80d|post=69e40352000000002102fc75|likes=208.0|top_like] 当年汽车刚刚发明的时候，肯定也会有人问：为什么要让这个铁疙瘩跑，马车不能跑了吗？ || 3. [69e7230c000000001401e027|post=69e481e8000000002003ad94|likes=137.0|top_like] 飞机刚上天的时候很多人也是这么问的 || 4. [69e44dc0000000001401d407|post=69e43b14000000001a02e095|likes=45.0|cross_post] 火车刚发明的时候也有这样的疑问 || 5. [69daf4b00000000002029b28|post=69da7e87000000001a03484e|likes=28.0|cross_post] 正常，去年机器人跑得慢的时候，冷嘲热讽的人更多，毕竟火车刚发明出来的时候，大家也都觉得它没用 || 6. [69eb0b39000000001401bc0b|post=69e48b0b000000001a02578c|likes=16.0|cross_post] 电力刚发明的时候那些人也和你一样这么说 || 7. [69e5532c000000001401e805|post=69e48341000000001a02d0c4|likes=12.0|cross_post] 老外都不会蒸馒头，怎么可能发明蒸汽机[抠鼻R] || 8. [69e4d7fe000000001401e411|post=69e4426b000000001d01c7ed|likes=0.0|random] 有火车了为什么还要有汽车？有飞机了为什么还要造火箭？ || 9. [69e6de13000000001401bc01|post=69e481e8000000002003ad94|likes=2.0|random] 飞机刚发明的时候也有人说是玩物丧志[微笑R] || 10. [69e76c7e000000001401cc09|post=69e481e8000000002003ad94|likes=0.0|random] 刚开始造车 造飞机时的人也是这么问的,,,
64,65,233,11,0.3384615384615385,0.6461538461538462,0.35384615384615387,"求神佛, 用圈子将他套住, 红领巾落家里了, 红色的是消防的嘛, 竟然还带顶帽子, 确实是孩子, 真的是小孩啊, 看把孩子晒的, 看情况扣, 旁边小草帽","['救命 有点可爱！还戴个小帽子[笑哭R][笑哭R]', '完了完了，红领巾落家里了[大笑R]', '诶呀。我想起了少年闰土的描写：【他紫色圆脸，头戴小毡帽，颈套明晃晃银项圈，显是父亲怕他夭折，求神佛“用圈子将他套住”的印记】……']",1. [69e44595000000001401b808|post=69e43b14000000001a02e095|likes=414.0|top_like] 帽子不挡太阳，看把孩子晒的 || 2. [69e4c4d6000000001401c842|post=69e48d54000000002102e178|likes=220.0|top_like] 说还给带安全帽⛑️了[捂脸R] || 3. [69e4b1a6000000001401c010|post=69e48d54000000002102e178|likes=106.0|top_like] 他还有安全帽  他爸爸确实很爱他了[捂脸R][捂脸R][捂脸R][捂脸R] || 4. [69e46da6000000001401e83a|post=69e4426b000000001d01c7ed|likes=20.0|cross_post] 它还戴了帽子防晒[嘻嘻R] || 5. [69e4b3e3000000001401c00e|post=69e46730000000001d0199c8|likes=6.0|cross_post] 整个帽子是怕它被晒黑吗[doge] || 6. [69e6be06000000001401a00c|post=69e634590000000022003bb5|likes=2.0|cross_post] 脑袋顶上为什么有个小鸟？[偷笑R] || 7. [69dafb690000000035012d9f|post=69da7e87000000001a03484e|likes=0.0|cross_post] 太优雅了，还戴帽子 || 8. [69e5c1e2000000001401bc22|post=69e47f8f000000001f007203|likes=0.0|random] 068草帽小黑还挺可爱的[派对R] || 9. [69e4564b000000001401e433|post=69e43b14000000001a02e095|likes=0.0|random] 这里还有一只哈哈 帽子很可爱[红色心形R] || 10. [69e9d275000000001401bc12|post=69e47f8f000000001f007203|likes=0.0|random] 戴草帽那个真的太可爱了,,,
